id,lat,lon,earliest,latest
2024,38.9195,-77.0443,47,62
2025,38.9069,-77.0336,51,78
2026,38.9161,-77.0296,93,107
2027,38.9017,-77.0256,98,115
2028,38.9038,-77.0287,44,72
2029,38.9107,-77.0265,45,87
2030,38.9035,-77.0442,67,103
2031,38.9196,-77.043,24,35
2032,38.9104,-77.0432,24,35
2033,38.9085,-77.0321,40,86
2034,38.9152,-77.0356,24,41
2035,38.9139,-77.0367,94,125
2036,38.9011,-77.0288,21,51
2037,38.9042,-77.0273,34,81
2038,38.9119,-77.0349,97,107
2039,38.9078,-77.0397,19,63
2040,38.9169,-77.0359,92,139
2041,38.909,-77.0401,62,75
2042,38.9086,-77.0399,7,36
2043,38.9075,-77.0271,80,106
2044,38.9109,-77.0444,59,73
2045,38.9193,-77.0441,51,101
2046,38.9164,-77.0322,21,32
2047,38.9082,-77.0325,71,110
2048,38.9066,-77.0433,24,72
2049,38.917,-77.0324,67,88
2050,38.914,-77.0287,41,54
2051,38.9128,-77.0396,73,97
2052,38.9176,-77.0306,67,80
2053,38.9051,-77.039,68,78
2054,38.9016,-77.035,37,47
2055,38.9064,-77.0384,80,120
2056,38.9185,-77.0305,99,131
2057,38.9017,-77.0404,50,91
2058,38.9167,-77.0398,35,67
2059,38.9049,-77.038,100,127
2060,38.9016,-77.0376,100,137
2061,38.9006,-77.0274,63,103
2062,38.9159,-77.0321,13,44
2063,38.906,-77.0372,33,80
2064,38.9102,-77.0431,8,46
2065,38.9169,-77.033,48,84
2066,38.9056,-77.0407,64,94
2067,38.9097,-77.0384,90,130
2068,38.9171,-77.0399,52,89
2069,38.9083,-77.0428,88,110
2070,38.9155,-77.0426,20,50
2071,38.9041,-77.0268,20,55
2072,38.9073,-77.0304,59,69
2073,38.909,-77.037,59,92
2074,38.9101,-77.0283,44,89
2075,38.9019,-77.0357,13,54
2076,38.9003,-77.0408,49,69
2077,38.914,-77.0393,98,114
2078,38.9091,-77.0326,22,32
2079,38.9029,-77.0417,66,103
2080,38.9017,-77.0422,49,78
2081,38.9147,-77.0322,40,77
2082,38.9104,-77.0303,100,134
2083,38.9053,-77.0334,74,88
2084,38.9026,-77.0385,65,99
2085,38.9117,-77.0448,30,48
2086,38.9151,-77.044,4,42
2087,38.9003,-77.0406,4,31
2088,38.9065,-77.0304,3,48
2089,38.9167,-77.033,87,100
2090,38.9107,-77.0352,78,98
2091,38.9001,-77.0441,35,61
2092,38.9102,-77.0352,68,92
2093,38.9043,-77.0263,90,118
2094,38.915,-77.0269,9,25
2095,38.9147,-77.0426,9,45
2096,38.9164,-77.0446,36,74
2097,38.9189,-77.0303,80,130
2098,38.9174,-77.0368,70,111
2099,38.9089,-77.0291,59,100
2100,38.9154,-77.0387,13,32
2101,38.9031,-77.0282,10,46
2102,38.9163,-77.0309,88,107
2103,38.9134,-77.0402,19,50
2104,38.9019,-77.0405,45,74
2105,38.9128,-77.0292,46,88
2106,38.9171,-77.03,38,74
2107,38.9099,-77.0391,32,44
2108,38.9006,-77.0338,51,74
2109,38.9065,-77.0372,92,135
2110,38.9064,-77.0334,5,28
2111,38.9132,-77.0387,99,142
2112,38.9148,-77.0412,0,40
2113,38.9032,-77.0423,61,84
2114,38.9028,-77.0388,81,124
2115,38.9007,-77.0395,68,95
2116,38.9053,-77.0419,19,39
2117,38.9123,-77.0429,94,122
2118,38.9106,-77.0312,52,89
2119,38.9008,-77.0437,6,55
2120,38.9044,-77.0365,26,61
2121,38.9039,-77.0391,72,109
2122,38.9067,-77.0419,17,66
2123,38.9021,-77.0381,53,102
2124,38.911,-77.0323,71,121
2125,38.9102,-77.0263,39,75
2126,38.9127,-77.0314,52,79
2127,38.9103,-77.0352,58,101
2128,38.9037,-77.0314,11,25
2129,38.9127,-77.0362,31,57
2130,38.9151,-77.0418,39,55
2131,38.9165,-77.039,91,105
2132,38.9096,-77.0444,32,49
2133,38.9179,-77.0265,86,101
2134,38.9136,-77.0374,58,82
2135,38.9044,-77.0294,0,21
2136,38.9045,-77.0353,19,56
2137,38.9117,-77.0252,4,38
2138,38.9048,-77.0395,7,53
2139,38.9194,-77.0371,64,104
2140,38.9177,-77.0398,91,127
2141,38.9049,-77.0401,63,89
2142,38.9049,-77.0296,40,67
2143,38.9144,-77.0351,40,62
2144,38.9058,-77.0377,14,58
2145,38.9097,-77.0339,31,54
2146,38.9163,-77.0371,4,53
2147,38.9021,-77.0421,22,52
2148,38.9117,-77.0388,32,64
2149,38.9048,-77.0368,85,116
2150,38.9189,-77.0332,77,122
2151,38.9012,-77.0291,90,105
2152,38.9105,-77.0426,55,80
2153,38.907,-77.0322,18,35
2154,38.9052,-77.0436,48,74
2155,38.9063,-77.0435,90,121
2156,38.9086,-77.0388,4,35
2157,38.9123,-77.029,99,137
2158,38.9007,-77.0355,91,114
2159,38.9063,-77.0271,60,75
2160,38.9004,-77.0352,83,94
2161,38.9102,-77.0389,80,126
2162,38.9149,-77.0417,91,114
2163,38.9061,-77.0287,46,95
2164,38.912,-77.0441,95,118
2165,38.9146,-77.0327,5,50
2166,38.9157,-77.042,35,46
2167,38.9052,-77.0447,81,115
2168,38.9012,-77.0279,90,111
2169,38.9136,-77.0328,95,108
2170,38.9064,-77.0263,73,113
2171,38.9166,-77.0296,39,83
2172,38.9154,-77.0409,71,119
2173,38.9095,-77.045,21,50
2174,38.9024,-77.0356,85,100
2175,38.9109,-77.0317,49,59
2176,38.9169,-77.0391,9,58
2177,38.9117,-77.0289,99,119
2178,38.9106,-77.0281,37,83
2179,38.9105,-77.0393,38,49
2180,38.9024,-77.0344,69,90
2181,38.9179,-77.026,35,65
2182,38.9143,-77.0346,53,87
2183,38.9137,-77.028,3,49
2184,38.9157,-77.044,85,134
2185,38.9005,-77.0382,86,120
2186,38.9184,-77.0434,12,56
2187,38.9164,-77.0327,88,135
2188,38.9013,-77.0416,66,78
2189,38.92,-77.0303,67,117
2190,38.9183,-77.0441,48,71
2191,38.9179,-77.0389,13,28
2192,38.907,-77.0384,5,55
2193,38.906,-77.0341,97,137
2194,38.9142,-77.0277,43,68
2195,38.9174,-77.0443,79,91
2196,38.9171,-77.0348,22,60
2197,38.9096,-77.0342,32,56
2198,38.9025,-77.0401,67,83
2199,38.9121,-77.0342,79,99
2200,38.9049,-77.0398,49,62
2201,38.9119,-77.0327,26,39
2202,38.9122,-77.0308,54,80
2203,38.9053,-77.0316,18,46
2204,38.9171,-77.0364,37,47
2205,38.9038,-77.039,29,64
2206,38.9198,-77.0266,90,119
2207,38.9131,-77.0385,78,114
2208,38.9191,-77.0299,44,90
2209,38.919,-77.0437,25,66
2210,38.9108,-77.0276,38,53
2211,38.907,-77.0439,28,59
2212,38.9002,-77.0431,52,75
2213,38.912,-77.0446,14,64
2214,38.9159,-77.0359,34,56
2215,38.9086,-77.0341,38,72
2216,38.9041,-77.0343,69,92
2217,38.9108,-77.0294,41,66
2218,38.9086,-77.0314,2,21
2219,38.9099,-77.0375,88,106
2220,38.9183,-77.0398,38,72
2221,38.9047,-77.0343,62,101
2222,38.9073,-77.0304,72,98
2223,38.9017,-77.0396,72,105
2224,38.9153,-77.0431,67,110
2225,38.9014,-77.0445,47,90
2226,38.9126,-77.0328,68,118
2227,38.9085,-77.0357,91,107
2228,38.9023,-77.0305,94,131
2229,38.9155,-77.0298,81,101
2230,38.9187,-77.0373,17,46
2231,38.9036,-77.0259,40,82
2232,38.9092,-77.0301,52,77
2233,38.9133,-77.0256,14,49
2234,38.9148,-77.0371,68,96
2235,38.9052,-77.0311,86,121
2236,38.9092,-77.0379,53,67
2237,38.9055,-77.0319,95,126
2238,38.9006,-77.0365,58,90
2239,38.9189,-77.0407,7,22
2240,38.9027,-77.0418,81,111
2241,38.9074,-77.035,49,71
2242,38.9167,-77.0308,64,100
2243,38.9195,-77.0415,53,72
2244,38.9129,-77.0275,51,70
2245,38.9124,-77.0336,87,116
2246,38.9174,-77.0445,55,86
2247,38.9002,-77.0253,11,21
2248,38.9076,-77.0261,45,62
2249,38.9078,-77.0362,67,101
2250,38.9158,-77.0359,0,26
2251,38.9016,-77.0392,30,78
2252,38.9015,-77.0272,57,78
2253,38.9061,-77.0439,16,64
2254,38.9062,-77.0339,73,101
2255,38.9194,-77.044,98,110
2256,38.9007,-77.0396,13,30
2257,38.916,-77.0298,99,138
2258,38.9051,-77.0284,61,94
2259,38.9017,-77.0407,6,16
2260,38.905,-77.0269,68,81
2261,38.9111,-77.0437,72,87
2262,38.9022,-77.026,27,75
2263,38.9019,-77.0262,99,134
2264,38.9083,-77.0361,56,86
2265,38.9007,-77.0251,50,66
2266,38.9064,-77.0389,48,91
2267,38.9025,-77.0302,77,103
2268,38.9115,-77.0336,73,86
2269,38.9001,-77.0393,67,102
2270,38.9196,-77.0318,73,115
2271,38.9171,-77.0331,19,63
2272,38.9169,-77.0411,27,59
2273,38.9091,-77.034,14,42
2274,38.9079,-77.025,14,48
2275,38.9169,-77.039,45,66
2276,38.9174,-77.0315,23,63
2277,38.912,-77.0426,98,122
2278,38.9164,-77.0367,29,39
2279,38.902,-77.0343,46,71
2280,38.9133,-77.0359,84,97
2281,38.918,-77.0444,22,33
2282,38.9118,-77.0398,74,90
2283,38.9108,-77.0377,77,92
2284,38.9019,-77.0434,63,107
2285,38.9193,-77.0272,57,78
2286,38.9043,-77.0306,10,50
2287,38.9138,-77.0417,63,82
2288,38.9031,-77.0437,58,77
2289,38.9034,-77.0418,9,54
2290,38.9136,-77.0394,90,105
2291,38.9004,-77.0252,91,115
2292,38.9006,-77.0441,40,86
2293,38.9034,-77.0251,23,54
2294,38.9102,-77.0423,22,62
2295,38.9134,-77.0403,12,22
2296,38.9041,-77.0417,31,69
2297,38.9097,-77.0252,0,33
2298,38.9138,-77.0338,97,131
2299,38.9169,-77.0415,90,112
2300,38.9183,-77.0295,46,77
2301,38.9076,-77.0305,44,66
2302,38.9177,-77.031,29,69
2303,38.9168,-77.0323,59,87
2304,38.9091,-77.0441,19,52
2305,38.9141,-77.0392,30,42
2306,38.9137,-77.0366,25,35
2307,38.9081,-77.0391,100,141
2308,38.9106,-77.0367,65,107
2309,38.9071,-77.0343,33,56
2310,38.9053,-77.0285,33,77
2311,38.905,-77.0366,40,55
2312,38.915,-77.0362,95,130
2313,38.9068,-77.0273,94,135
2314,38.9046,-77.0382,9,25
2315,38.916,-77.0417,51,62
2316,38.908,-77.0282,32,73
2317,38.9127,-77.044,92,111
2318,38.9123,-77.0288,80,102
2319,38.905,-77.0295,37,51
2320,38.9025,-77.0322,89,130
2321,38.9076,-77.0355,16,46
2322,38.9107,-77.0378,62,112
2323,38.9162,-77.0307,52,63
2324,38.917,-77.0277,17,52
2325,38.9138,-77.0293,3,20
2326,38.9127,-77.0303,60,102
2327,38.9042,-77.0257,50,84
2328,38.9136,-77.0318,17,42
2329,38.9008,-77.0349,27,59
2330,38.9152,-77.0282,11,37
2331,38.9069,-77.043,93,128
2332,38.913,-77.0396,13,60
2333,38.9148,-77.0263,8,51
2334,38.9082,-77.0349,67,110
2335,38.9064,-77.0449,98,118
2336,38.9142,-77.0426,17,48
2337,38.9089,-77.0288,66,81
2338,38.9014,-77.0393,95,128
2339,38.9162,-77.0315,14,29
2340,38.9083,-77.0329,74,106
2341,38.9167,-77.0295,36,55
2342,38.9181,-77.0403,44,83
2343,38.909,-77.032,24,61
2344,38.9136,-77.0432,78,117
2345,38.9166,-77.0382,95,140
2346,38.9081,-77.0423,24,51
2347,38.9044,-77.0282,62,98
2348,38.915,-77.0337,20,59
2349,38.904,-77.0434,58,80
2350,38.9039,-77.0436,0,43
2351,38.908,-77.0433,72,82
2352,38.9179,-77.0264,21,35
2353,38.9147,-77.0315,27,67
2354,38.9082,-77.0288,17,59
2355,38.9143,-77.0431,18,36
2356,38.9117,-77.0329,52,75
2357,38.9002,-77.0254,31,72
2358,38.9061,-77.0307,41,63
2359,38.9056,-77.0386,66,91
2360,38.9034,-77.0443,63,96
2361,38.914,-77.0313,0,16
2362,38.9138,-77.0306,79,103
2363,38.9156,-77.0309,70,91
2364,38.9101,-77.0282,24,44
2365,38.9199,-77.0375,69,101
2366,38.9119,-77.0285,33,71
2367,38.9172,-77.0363,96,127
2368,38.9093,-77.0427,25,64
2369,38.9134,-77.0387,52,83
2370,38.9155,-77.0418,82,105
2371,38.9184,-77.0263,13,60
2372,38.9153,-77.0436,77,102
2373,38.9012,-77.0396,76,102
2374,38.9023,-77.0263,78,108
2375,38.9052,-77.0337,77,100
2376,38.9026,-77.0381,67,115
2377,38.9145,-77.0304,42,82
2378,38.9199,-77.0437,87,137
2379,38.9147,-77.0438,58,71
2380,38.9061,-77.0419,94,118
2381,38.9068,-77.0387,29,67
2382,38.9131,-77.026,56,80
2383,38.9121,-77.0333,69,90
2384,38.9179,-77.0404,35,46
2385,38.9146,-77.0409,7,48
2386,38.9167,-77.0296,47,74
2387,38.9195,-77.036,19,32
2388,38.9076,-77.029,30,67
2389,38.9076,-77.0394,96,142
2390,38.908,-77.0419,29,47
2391,38.9187,-77.0439,57,82
2392,38.9193,-77.0431,33,45
2393,38.9082,-77.0251,39,49
2394,38.9154,-77.0288,47,66
2395,38.9034,-77.0447,63,109
2396,38.9005,-77.0385,86,130
2397,38.9156,-77.0293,28,54
2398,38.9097,-77.0414,74,97
2399,38.9104,-77.033,42,73
2400,38.9098,-77.0414,80,109
2401,38.9127,-77.0413,26,66
2402,38.9134,-77.0354,89,139
2403,38.91,-77.035,4,25
2404,38.9182,-77.0393,49,86
2405,38.9187,-77.0379,98,148
2406,38.907,-77.0254,30,75
2407,38.9194,-77.033,24,44
2408,38.9134,-77.0277,5,20
2409,38.9161,-77.027,85,98
2410,38.906,-77.0442,19,42
2411,38.9169,-77.0418,23,45
2412,38.9128,-77.0372,16,32
2413,38.9158,-77.0401,35,84
2414,38.9037,-77.0387,28,48
2415,38.9018,-77.0301,26,39
2416,38.9015,-77.04,12,31
2417,38.9089,-77.0256,7,20
2418,38.9165,-77.0443,85,117
2419,38.9038,-77.025,3,22
2420,38.9114,-77.0275,16,33
2421,38.9064,-77.041,64,90
2422,38.9181,-77.0348,68,116
2423,38.9028,-77.0278,93,104
2424,38.9106,-77.0405,83,96
2425,38.9119,-77.0406,98,124
2426,38.9043,-77.0316,15,56
2427,38.9017,-77.0381,27,71
2428,38.9031,-77.0318,44,75
2429,38.9051,-77.0269,43,85
2430,38.9085,-77.0276,49,71
2431,38.9137,-77.027,51,91
2432,38.9193,-77.0263,73,123
2433,38.9017,-77.0373,47,84
2434,38.9164,-77.0269,29,53
2435,38.9128,-77.0398,84,105
2436,38.9053,-77.0363,42,85
2437,38.9002,-77.0442,5,52
2438,38.9151,-77.0448,21,57
2439,38.9177,-77.0424,34,54
2440,38.9004,-77.0372,27,77
2441,38.9136,-77.0355,96,114
2442,38.9087,-77.0284,10,36
2443,38.9125,-77.044,24,46
2444,38.9179,-77.0277,77,116
2445,38.9086,-77.0421,40,77
2446,38.915,-77.0444,45,91
2447,38.9042,-77.0337,90,114
2448,38.9079,-77.0331,51,76
2449,38.9007,-77.039,47,75
2450,38.9076,-77.0426,49,59
2451,38.9108,-77.0309,13,39
2452,38.9099,-77.04,93,139
2453,38.9077,-77.0376,74,109
2454,38.9055,-77.0433,55,87
2455,38.9016,-77.0379,47,86
2456,38.9162,-77.0323,25,66
2457,38.9173,-77.0405,17,53
2458,38.9011,-77.0397,50,65
2459,38.9121,-77.0338,38,70
2460,38.9116,-77.0328,30,40
2461,38.9186,-77.0406,63,110
2462,38.9129,-77.04,26,46
2463,38.9183,-77.0391,16,48
2464,38.9042,-77.0299,87,117
2465,38.9009,-77.0282,100,118
2466,38.9072,-77.0405,35,52
2467,38.91,-77.0414,54,100
2468,38.9072,-77.0253,58,71
2469,38.9141,-77.0383,15,65
2470,38.9118,-77.0334,0,14
2471,38.9013,-77.0323,51,69
2472,38.9188,-77.0272,89,134
2473,38.9099,-77.0428,99,141
2474,38.9121,-77.0368,63,84
2475,38.9105,-77.0336,51,90
2476,38.9116,-77.0353,57,90
2477,38.9135,-77.0425,80,99
2478,38.9125,-77.0354,55,97
2479,38.9148,-77.0422,95,115
2480,38.9031,-77.0365,21,49
2481,38.9075,-77.034,99,125
2482,38.9066,-77.0287,1,11
2483,38.9132,-77.037,19,44
2484,38.9104,-77.0315,27,51
2485,38.9136,-77.0394,97,134
2486,38.9105,-77.0406,64,79
2487,38.9035,-77.0418,78,101
2488,38.903,-77.0372,4,22
2489,38.9094,-77.0268,19,38
2490,38.9047,-77.0412,22,37
2491,38.9191,-77.0335,60,74
2492,38.9023,-77.0252,8,35
2493,38.9016,-77.039,70,108
2494,38.9041,-77.0411,100,142
2495,38.9126,-77.0428,70,101
2496,38.9067,-77.0275,48,79
2497,38.9093,-77.0377,99,130
2498,38.9118,-77.0271,59,78
2499,38.9185,-77.0382,34,46
2500,38.905,-77.0257,71,111
2501,38.9115,-77.0274,6,49
2502,38.9001,-77.0282,25,68
2503,38.9162,-77.0352,37,64
2504,38.9156,-77.0422,34,55
2505,38.9115,-77.0318,75,108
2506,38.9135,-77.0272,0,13
2507,38.9124,-77.0403,56,103
2508,38.9189,-77.0319,14,41
2509,38.9028,-77.0446,81,118
2510,38.902,-77.0364,96,124
2511,38.9073,-77.0398,47,97
2512,38.9008,-77.0392,68,89
2513,38.9114,-77.0415,15,51
2514,38.9146,-77.0324,32,56
2515,38.9019,-77.0406,1,48
2516,38.916,-77.0397,88,123
2517,38.9155,-77.0365,12,26
2518,38.9168,-77.0429,60,100
2519,38.9067,-77.042,64,111
2520,38.9122,-77.0394,78,90
2521,38.9058,-77.0402,2,30
2522,38.9095,-77.0362,8,52
2523,38.9092,-77.0334,94,122
2524,38.9044,-77.0355,30,46
2525,38.9007,-77.0443,98,117
2526,38.9037,-77.0271,86,110
2527,38.9165,-77.0355,78,100
2528,38.9088,-77.0388,26,67
2529,38.9195,-77.037,20,61
2530,38.9125,-77.0351,49,75
2531,38.9014,-77.0334,1,30
2532,38.9183,-77.0344,38,86
2533,38.9053,-77.0361,99,125
2534,38.9046,-77.0367,33,70
2535,38.9105,-77.029,19,44
2536,38.9007,-77.0413,83,106
2537,38.903,-77.041,42,65
2538,38.9128,-77.0342,96,125
2539,38.9059,-77.0259,23,46
2540,38.9115,-77.0276,33,82
2541,38.915,-77.0273,34,44
2542,38.9164,-77.0445,15,37
2543,38.9136,-77.0267,64,92
2544,38.9168,-77.0329,45,64
2545,38.919,-77.0309,19,67
2546,38.9166,-77.0318,51,98
2547,38.9023,-77.0388,59,105
2548,38.9076,-77.0426,91,134
2549,38.9067,-77.0434,8,28
2550,38.9187,-77.0365,28,68
2551,38.9048,-77.0318,40,72
2552,38.9099,-77.0322,15,43
2553,38.9088,-77.0341,62,105
2554,38.9163,-77.0384,0,45
2555,38.9056,-77.0424,10,27
2556,38.918,-77.0412,29,62
2557,38.9133,-77.0282,40,66
2558,38.902,-77.0435,98,122
2559,38.9114,-77.0415,76,117
2560,38.9175,-77.0319,24,35
2561,38.914,-77.0402,36,79
2562,38.9195,-77.0256,7,22
2563,38.9059,-77.0266,37,48
2564,38.9024,-77.0314,8,58
2565,38.904,-77.025,89,107
2566,38.9042,-77.039,80,92
2567,38.9181,-77.0391,76,121
2568,38.9182,-77.0446,59,74
2569,38.9083,-77.0278,24,48
2570,38.9102,-77.0374,60,92
2571,38.9193,-77.0328,27,53
2572,38.9056,-77.0261,9,57
2573,38.9007,-77.0287,14,47
2574,38.9112,-77.033,43,93
2575,38.9084,-77.0285,31,80
2576,38.9162,-77.0364,96,106
2577,38.9022,-77.039,15,51
2578,38.9157,-77.0292,60,98
2579,38.9126,-77.0427,31,59
2580,38.92,-77.0311,24,70
2581,38.9192,-77.0389,39,62
2582,38.9047,-77.0294,71,101
2583,38.906,-77.0319,26,36
2584,38.9091,-77.033,2,46
2585,38.9021,-77.0289,82,103
2586,38.9033,-77.0266,12,34
2587,38.9058,-77.0369,64,96
2588,38.9127,-77.04,68,108
2589,38.9008,-77.0284,71,100
2590,38.9012,-77.0362,65,83
2591,38.9132,-77.0361,30,46
2592,38.901,-77.0447,89,104
2593,38.9123,-77.0383,30,41
2594,38.9023,-77.0329,4,43
2595,38.9194,-77.0394,1,33
2596,38.9156,-77.0367,72,109
2597,38.9045,-77.0256,98,127
2598,38.9118,-77.0352,15,57
2599,38.9087,-77.0267,58,72
2600,38.9177,-77.0389,44,62
2601,38.9116,-77.0337,68,97
2602,38.911,-77.0373,51,80
2603,38.9036,-77.04,70,119
2604,38.914,-77.034,37,60
2605,38.917,-77.034,87,123
2606,38.9194,-77.0283,10,29
2607,38.9178,-77.0425,31,46
2608,38.9028,-77.0266,44,88
2609,38.9152,-77.0407,98,125
2610,38.909,-77.0367,19,68
2611,38.9175,-77.027,22,54
2612,38.9093,-77.0323,61,111
2613,38.9012,-77.0328,54,102
2614,38.9015,-77.0339,76,90
2615,38.9165,-77.0341,51,71
2616,38.9036,-77.0419,72,103
2617,38.9156,-77.036,78,107
2618,38.9059,-77.0394,13,45
2619,38.9191,-77.0329,45,72
2620,38.9191,-77.0385,16,52
2621,38.9083,-77.0393,34,62
2622,38.909,-77.0383,19,57
2623,38.9086,-77.0407,32,53
2624,38.9065,-77.0325,50,74
2625,38.9145,-77.0347,90,130
2626,38.9066,-77.0299,61,84
2627,38.9001,-77.0331,4,52
2628,38.9132,-77.0446,94,113
2629,38.9075,-77.0291,75,101
2630,38.9057,-77.0419,16,49
2631,38.9026,-77.0276,7,46
2632,38.9018,-77.0391,66,82
2633,38.9184,-77.0301,82,101
2634,38.9105,-77.0377,51,62
2635,38.9048,-77.0423,23,47
2636,38.9164,-77.0289,98,141
2637,38.9044,-77.0425,98,136
2638,38.9011,-77.0311,47,66
2639,38.9095,-77.0401,8,37
2640,38.9197,-77.0309,65,81
2641,38.9112,-77.0337,62,84
2642,38.9193,-77.0274,16,66
2643,38.909,-77.0334,9,49
2644,38.9042,-77.0278,20,35
2645,38.9157,-77.0383,43,65
2646,38.915,-77.0254,20,64
2647,38.9156,-77.0356,90,135
2648,38.9003,-77.0367,8,48
2649,38.9063,-77.0252,70,82
2650,38.9084,-77.0355,22,60
2651,38.9197,-77.0308,64,97
2652,38.9181,-77.0338,8,33
2653,38.9037,-77.028,31,49
2654,38.9163,-77.028,20,43
2655,38.9054,-77.0326,83,114
2656,38.9066,-77.0311,88,108
2657,38.9038,-77.0316,54,96
2658,38.9119,-77.0309,50,60
2659,38.9017,-77.0391,54,88
2660,38.9123,-77.0309,86,112
2661,38.9109,-77.0446,22,58
2662,38.901,-77.0291,12,53
2663,38.9127,-77.0278,94,124
2664,38.9103,-77.0329,99,119
2665,38.9125,-77.0275,3,34
2666,38.9,-77.0287,75,94
2667,38.9056,-77.0313,31,73
2668,38.9023,-77.0293,74,89
2669,38.9197,-77.0425,5,37
2670,38.9132,-77.0309,33,80
2671,38.9018,-77.0288,77,96
2672,38.9175,-77.0306,26,58
2673,38.9178,-77.0292,84,125
2674,38.9084,-77.0424,42,69
2675,38.9131,-77.0347,35,83
2676,38.9165,-77.025,89,106
2677,38.9165,-77.0349,69,84
2678,38.9156,-77.0376,16,58
2679,38.9004,-77.025,92,119
2680,38.9048,-77.0337,64,105
2681,38.9099,-77.0415,59,97
2682,38.9101,-77.0401,70,113
2683,38.9005,-77.0307,71,89
2684,38.9142,-77.0368,69,107
2685,38.9154,-77.0373,94,129
2686,38.9065,-77.0339,47,79
2687,38.9016,-77.0353,0,32
2688,38.9082,-77.0266,74,90
2689,38.9129,-77.0395,7,17
2690,38.9059,-77.0313,89,119
2691,38.9029,-77.0408,11,58
2692,38.9018,-77.038,86,118
2693,38.9187,-77.0354,18,48
2694,38.9121,-77.0414,98,134
2695,38.9032,-77.0312,100,140
2696,38.9089,-77.0341,97,145
2697,38.9106,-77.035,37,64
2698,38.9187,-77.0359,6,53
2699,38.9089,-77.0409,93,119
2700,38.911,-77.0361,87,120
2701,38.9022,-77.0384,47,81
2702,38.9134,-77.0371,13,30
2703,38.9179,-77.0389,25,74
2704,38.9121,-77.0332,41,72
2705,38.9122,-77.0438,93,117
2706,38.9197,-77.0413,51,74
2707,38.9118,-77.0332,26,42
2708,38.9107,-77.0398,14,57
2709,38.9004,-77.0356,77,124
2710,38.9028,-77.0273,2,26
2711,38.9084,-77.03,87,98
2712,38.9177,-77.033,44,82
2713,38.9011,-77.0274,20,47
2714,38.9195,-77.0282,43,88
2715,38.9142,-77.0371,63,106
2716,38.9073,-77.0348,36,46
2717,38.9047,-77.0432,48,80
2718,38.9048,-77.0444,64,95
2719,38.919,-77.037,32,82
2720,38.9064,-77.0253,41,72
2721,38.9123,-77.0394,71,82
2722,38.9036,-77.0407,62,94
2723,38.9102,-77.043,81,100
2724,38.91,-77.0371,24,66
2725,38.9125,-77.0314,67,110
2726,38.9021,-77.0289,88,124
2727,38.9048,-77.0417,11,35
2728,38.919,-77.0276,90,101
2729,38.9007,-77.0363,45,63
2730,38.9009,-77.0438,7,51
2731,38.905,-77.0258,4,15
2732,38.9138,-77.0283,9,51
2733,38.9045,-77.0446,60,85
2734,38.9091,-77.0289,89,105
2735,38.9005,-77.0385,24,39
2736,38.9091,-77.0404,98,122
2737,38.9046,-77.0302,38,87
2738,38.9097,-77.0298,10,27
2739,38.9091,-77.0369,41,69
2740,38.9114,-77.0256,65,99
2741,38.9018,-77.0314,42,79
2742,38.9113,-77.0251,77,122
2743,38.9025,-77.0378,20,67
2744,38.9178,-77.0443,77,92
2745,38.9,-77.0376,6,23
2746,38.9165,-77.0418,70,89
2747,38.9078,-77.0354,10,51
2748,38.9163,-77.0383,56,103
2749,38.9125,-77.0334,49,96
2750,38.9174,-77.039,12,55
2751,38.9085,-77.0389,82,125
2752,38.9047,-77.0351,55,74
2753,38.9144,-77.0412,55,70
2754,38.913,-77.0409,94,128
2755,38.908,-77.0288,62,84
2756,38.9139,-77.0426,49,98
2757,38.9075,-77.0379,72,113
2758,38.9187,-77.0328,71,102
2759,38.9107,-77.0416,8,35
2760,38.9065,-77.0361,97,120
2761,38.9113,-77.0362,26,52
2762,38.9059,-77.0268,31,75
2763,38.9197,-77.0251,82,123
2764,38.9114,-77.0426,36,63
2765,38.9045,-77.0428,7,28
2766,38.9189,-77.0439,53,63
2767,38.9037,-77.0252,84,105
2768,38.9002,-77.0277,81,129
2769,38.9069,-77.0412,70,108
2770,38.9135,-77.0275,22,63
2771,38.9173,-77.0357,10,42
2772,38.9103,-77.0395,53,92
2773,38.9026,-77.0328,75,108
2774,38.9107,-77.0285,33,72
2775,38.9106,-77.0277,55,79
2776,38.9127,-77.0337,97,114
2777,38.9105,-77.0438,25,57
2778,38.9149,-77.0266,68,118
2779,38.9064,-77.033,32,74
2780,38.9053,-77.0315,37,58
2781,38.9104,-77.035,48,92
2782,38.9153,-77.039,63,96
2783,38.9149,-77.0347,30,61
2784,38.9182,-77.0361,22,34
2785,38.9106,-77.0396,63,83
2786,38.9087,-77.0429,8,22
2787,38.9095,-77.0295,81,128
2788,38.9055,-77.0285,7,26
2789,38.9041,-77.0388,91,101
2790,38.9063,-77.0314,33,83
2791,38.9079,-77.0336,74,110
2792,38.9129,-77.0443,10,60
2793,38.9119,-77.0408,0,45
2794,38.9045,-77.0442,65,85
2795,38.9051,-77.0421,5,17
2796,38.9041,-77.0437,39,77
2797,38.9007,-77.0447,1,17
2798,38.909,-77.028,48,73
2799,38.9131,-77.0333,98,144
2800,38.9031,-77.0317,98,142
2801,38.9085,-77.0364,93,130
2802,38.915,-77.0385,35,68
2803,38.9148,-77.0427,83,118
2804,38.9017,-77.0253,98,113
2805,38.9196,-77.0303,58,90
2806,38.9022,-77.0413,95,111
2807,38.9166,-77.0251,10,44
2808,38.9085,-77.0344,62,79
