id,lat,lon,earliest,latest
4685,38.9183,-77.0371,84,133
4686,38.9079,-77.0363,64,100
4687,38.9172,-77.036,85,128
4688,38.9186,-77.027,38,71
4689,38.9141,-77.0445,13,38
4690,38.9191,-77.0324,24,56
4691,38.9194,-77.0341,66,80
4692,38.9129,-77.0381,71,111
4693,38.9117,-77.0442,98,133
4694,38.9114,-77.0299,58,99
4695,38.915,-77.0256,96,110
4696,38.9029,-77.0296,57,105
4697,38.9003,-77.0317,42,57
4698,38.9185,-77.028,48,58
4699,38.9118,-77.0336,20,59
4700,38.9017,-77.0309,47,83
4701,38.9011,-77.038,7,37
4702,38.9163,-77.0437,58,93
4703,38.9043,-77.0387,64,82
4704,38.9052,-77.0387,30,66
4705,38.9083,-77.0252,70,106
4706,38.9138,-77.0316,75,96
4707,38.9117,-77.0358,84,109
4708,38.9106,-77.041,68,99
4709,38.9197,-77.0291,43,82
4710,38.9091,-77.0274,0,37
4711,38.9052,-77.0425,53,98
4712,38.9151,-77.0435,53,97
4713,38.9088,-77.039,5,25
4714,38.9029,-77.0351,58,82
4715,38.9089,-77.0294,14,62
4716,38.9162,-77.0389,96,144
4717,38.9041,-77.0442,85,122
4718,38.9062,-77.0374,40,52
4719,38.9011,-77.0398,11,33
4720,38.9107,-77.0291,28,54
4721,38.9161,-77.0377,58,73
4722,38.904,-77.0356,93,115
4723,38.9121,-77.0432,8,56
4724,38.9055,-77.0338,43,53
4725,38.9019,-77.0337,15,44
4726,38.9134,-77.0443,6,28
4727,38.9117,-77.041,70,117
4728,38.9062,-77.0393,50,97
4729,38.9009,-77.0263,18,41
4730,38.9098,-77.0345,47,74
4731,38.9086,-77.0413,20,42
4732,38.9129,-77.0431,37,70
4733,38.9186,-77.0307,59,75
4734,38.9026,-77.0359,5,53
4735,38.9168,-77.0254,93,138
4736,38.9121,-77.0435,95,113
4737,38.9028,-77.0367,67,81
4738,38.9017,-77.0444,63,107
4739,38.918,-77.0416,66,113
4740,38.9084,-77.0427,74,122
4741,38.9092,-77.0387,11,43
4742,38.9181,-77.0437,71,94
4743,38.9183,-77.038,92,128
4744,38.9146,-77.0298,3,27
4745,38.9071,-77.036,22,43
4746,38.9168,-77.0369,89,115
4747,38.9063,-77.0443,45,55
4748,38.9172,-77.0333,84,119
4749,38.9194,-77.0343,39,62
4750,38.9197,-77.0318,39,56
4751,38.9112,-77.0397,29,76
4752,38.9067,-77.035,5,24
4753,38.9144,-77.0321,84,110
4754,38.9098,-77.0273,9,56
4755,38.9133,-77.0326,16,36
4756,38.9109,-77.0301,17,32
4757,38.917,-77.0287,36,67
4758,38.9002,-77.03,13,59
4759,38.9174,-77.042,31,69
4760,38.9102,-77.0323,92,127
4761,38.9117,-77.0419,97,125
4762,38.9159,-77.0443,39,83
4763,38.9002,-77.0271,82,96
4764,38.9026,-77.0391,13,61
4765,38.905,-77.0334,90,118
4766,38.9067,-77.0433,91,130
4767,38.9153,-77.0334,1,38
4768,38.9146,-77.0341,32,79
4769,38.9175,-77.0434,63,107
4770,38.9023,-77.0384,73,85
4771,38.9042,-77.0426,58,95
4772,38.9105,-77.0316,29,56
4773,38.9083,-77.0396,55,67
4774,38.9095,-77.0448,87,116
4775,38.9093,-77.0258,12,32
4776,38.9176,-77.0438,63,75
4777,38.9167,-77.0273,30,62
4778,38.9027,-77.0294,68,88
4779,38.9143,-77.0425,83,116
4780,38.9038,-77.0303,51,85
4781,38.9047,-77.0434,71,100
4782,38.9081,-77.0283,77,123
4783,38.9185,-77.0329,72,88
4784,38.9039,-77.0296,4,43
4785,38.9188,-77.0437,4,21
4786,38.9098,-77.0448,95,126
4787,38.9061,-77.0299,48,73
4788,38.9005,-77.0422,82,92
4789,38.9086,-77.032,38,56
4790,38.9061,-77.0267,100,144
4791,38.9031,-77.0408,98,109
4792,38.9103,-77.0377,21,35
4793,38.9127,-77.0319,58,104
4794,38.9144,-77.0296,31,70
4795,38.9173,-77.0378,3,15
4796,38.9029,-77.0418,50,73
4797,38.9019,-77.0343,76,113
4798,38.9136,-77.0291,15,25
4799,38.9038,-77.0328,82,118
4800,38.9079,-77.0261,8,42
4801,38.9056,-77.0254,39,64
4802,38.9163,-77.0305,79,101
4803,38.9183,-77.0274,7,50
4804,38.9088,-77.0347,37,75
4805,38.9093,-77.0346,67,110
4806,38.908,-77.0253,57,82
4807,38.9099,-77.0282,96,110
4808,38.91,-77.0394,52,87
4809,38.9148,-77.0418,40,50
4810,38.9096,-77.0281,58,100
4811,38.9115,-77.0439,69,110
4812,38.9071,-77.039,98,118
4813,38.9095,-77.0272,84,109
4814,38.9077,-77.0432,67,108
4815,38.9001,-77.041,3,43
4816,38.9148,-77.04,99,148
4817,38.907,-77.0397,2,20
4818,38.913,-77.0325,41,81
4819,38.9144,-77.028,66,82
4820,38.9133,-77.035,48,62
4821,38.9159,-77.0277,51,101
4822,38.9011,-77.027,31,66
4823,38.9069,-77.0324,75,95
4824,38.916,-77.041,32,61
4825,38.9022,-77.044,96,117
4826,38.9161,-77.0415,50,62
4827,38.9117,-77.0426,93,139
4828,38.9191,-77.0365,1,48
4829,38.9137,-77.0446,77,119
4830,38.9173,-77.0255,53,100
4831,38.9066,-77.0437,31,54
4832,38.9061,-77.0402,44,81
4833,38.915,-77.0264,13,31
4834,38.9185,-77.0298,24,37
4835,38.9045,-77.0373,29,65
4836,38.9164,-77.0374,2,23
4837,38.9149,-77.0295,78,121
4838,38.9026,-77.037,35,68
4839,38.9034,-77.0301,56,87
4840,38.9148,-77.0439,30,44
4841,38.9045,-77.0291,2,44
4842,38.9115,-77.0385,32,55
4843,38.9145,-77.0356,86,115
4844,38.9118,-77.0263,49,74
4845,38.9027,-77.0413,84,118
4846,38.9013,-77.0313,93,112
4847,38.9013,-77.0335,72,94
4848,38.9127,-77.0336,53,75
4849,38.9143,-77.0425,56,106
4850,38.9175,-77.028,33,67
4851,38.9086,-77.0258,82,122
4852,38.9143,-77.0317,43,64
4853,38.9018,-77.0257,87,131
4854,38.9141,-77.0397,82,96
4855,38.9067,-77.0409,47,89
4856,38.9147,-77.0326,79,120
4857,38.9061,-77.045,83,115
4858,38.9058,-77.0344,16,54
4859,38.9109,-77.0319,44,76
4860,38.9125,-77.0327,70,85
4861,38.9057,-77.026,26,73
4862,38.9174,-77.0313,90,136
4863,38.9095,-77.0379,58,103
4864,38.9099,-77.0392,24,58
4865,38.9082,-77.0443,39,88
4866,38.9025,-77.0375,34,76
4867,38.9038,-77.0406,29,53
4868,38.9034,-77.0301,44,55
4869,38.9163,-77.0415,90,100
4870,38.9056,-77.0404,21,60
4871,38.9038,-77.0315,3,17
4872,38.9174,-77.0402,56,103
4873,38.9194,-77.0433,36,72
4874,38.9069,-77.0449,2,20
4875,38.9109,-77.0331,84,101
4876,38.9195,-77.0446,22,53
4877,38.9029,-77.0254,72,100
4878,38.907,-77.0387,92,126
4879,38.903,-77.0387,86,101
4880,38.9091,-77.0281,72,87
4881,38.9033,-77.0312,81,130
4882,38.9103,-77.039,23,46
4883,38.9133,-77.0418,72,107
4884,38.9056,-77.0344,0,15
4885,38.9014,-77.0438,69,101
4886,38.9048,-77.0321,47,60
4887,38.9184,-77.0276,43,92
4888,38.9016,-77.0414,47,63
4889,38.9112,-77.0325,25,62
4890,38.9094,-77.0257,36,52
4891,38.9166,-77.0336,86,112
4892,38.9079,-77.0264,85,96
4893,38.9145,-77.0267,81,129
4894,38.9013,-77.0316,75,100
4895,38.901,-77.0414,96,141
4896,38.9141,-77.0443,18,49
4897,38.9169,-77.0392,70,93
4898,38.9172,-77.0297,77,99
4899,38.9078,-77.0278,98,142
4900,38.9102,-77.0354,27,54
4901,38.9024,-77.0345,76,123
4902,38.9188,-77.0388,100,131
4903,38.9037,-77.0266,65,88
4904,38.9049,-77.0395,93,127
4905,38.9155,-77.0329,1,36
4906,38.9091,-77.0263,79,107
4907,38.903,-77.0403,92,132
4908,38.9022,-77.0283,83,100
4909,38.9192,-77.0348,29,77
4910,38.9128,-77.0348,21,41
4911,38.9037,-77.0289,84,112
4912,38.9161,-77.0308,75,89
4913,38.9039,-77.0374,95,145
4914,38.9164,-77.0356,49,77
4915,38.911,-77.0275,19,62
4916,38.9103,-77.0348,39,50
4917,38.9167,-77.0408,38,81
4918,38.9002,-77.0373,53,103
4919,38.9175,-77.0401,46,69
4920,38.9159,-77.0403,31,63
4921,38.9065,-77.0304,20,56
4922,38.9058,-77.0268,76,99
4923,38.9078,-77.0371,33,82
4924,38.9032,-77.0418,37,81
4925,38.9179,-77.0343,37,81
4926,38.9162,-77.0356,64,106
4927,38.9109,-77.0331,32,63
4928,38.9089,-77.0358,35,83
4929,38.9157,-77.0418,61,98
4930,38.9011,-77.025,11,37
4931,38.9071,-77.0448,62,94
4932,38.9082,-77.0317,78,118
4933,38.9103,-77.0426,89,114
4934,38.9131,-77.028,65,114
4935,38.9153,-77.0372,55,73
4936,38.9105,-77.0404,54,88
4937,38.9003,-77.0355,78,98
4938,38.9043,-77.0423,88,106
4939,38.9044,-77.0378,11,52
4940,38.9118,-77.029,89,103
4941,38.9004,-77.0325,33,81
4942,38.9029,-77.0312,24,39
4943,38.9028,-77.0267,45,61
4944,38.9038,-77.0343,88,129
4945,38.9015,-77.0372,64,91
4946,38.9054,-77.0325,55,70
4947,38.9078,-77.0411,73,97
4948,38.9174,-77.0294,62,81
4949,38.9182,-77.0379,63,96
4950,38.9009,-77.0296,46,63
4951,38.9,-77.0402,59,95
4952,38.9144,-77.0342,15,47
4953,38.9153,-77.0448,93,137
4954,38.9175,-77.0395,4,40
4955,38.9131,-77.0271,33,69
4956,38.9193,-77.0441,68,97
4957,38.903,-77.0299,73,89
4958,38.9019,-77.0378,31,53
4959,38.9036,-77.0328,58,107
4960,38.9151,-77.039,87,114
4961,38.9123,-77.033,79,116
4962,38.9111,-77.0383,80,106
4963,38.9073,-77.0405,58,94
4964,38.9176,-77.0315,58,93
4965,38.9045,-77.0353,28,55
4966,38.911,-77.0407,36,80
4967,38.9047,-77.034,24,46
4968,38.9147,-77.0425,85,121
4969,38.9195,-77.0449,52,73
4970,38.9043,-77.0351,4,15
4971,38.9081,-77.0366,56,82
4972,38.9065,-77.0402,17,46
4973,38.9064,-77.0375,100,140
4974,38.9194,-77.0289,47,57
4975,38.9191,-77.0393,51,66
4976,38.9093,-77.0356,39,70
4977,38.9034,-77.0273,37,85
4978,38.9148,-77.0341,91,114
4979,38.9048,-77.0448,51,72
4980,38.9113,-77.0356,65,78
4981,38.9127,-77.0423,15,43
4982,38.9015,-77.0402,15,57
4983,38.9072,-77.0315,38,66
4984,38.9142,-77.0413,99,141
4985,38.9195,-77.0332,46,96
4986,38.9157,-77.0398,100,140
4987,38.9019,-77.0335,65,94
4988,38.9148,-77.0428,5,29
4989,38.9101,-77.0366,3,45
4990,38.9185,-77.0449,69,102
4991,38.9017,-77.0389,54,71
4992,38.9104,-77.037,26,39
4993,38.9015,-77.0276,89,122
4994,38.9154,-77.0444,100,148
4995,38.9107,-77.0438,84,96
4996,38.9188,-77.0418,27,40
4997,38.9149,-77.0422,24,49
4998,38.9142,-77.0274,20,34
4999,38.901,-77.0409,99,143
5000,38.9111,-77.0408,50,95
5001,38.9066,-77.031,32,67
5002,38.915,-77.0252,66,104
5003,38.9001,-77.0389,33,70
5004,38.9198,-77.0419,7,23
5005,38.9142,-77.0275,61,100
5006,38.919,-77.0269,88,118
5007,38.9131,-77.0328,99,126
5008,38.9089,-77.0319,38,51
5009,38.9058,-77.0259,87,135
5010,38.9102,-77.0287,54,66
5011,38.9088,-77.039,100,111
5012,38.9093,-77.0294,51,90
5013,38.9119,-77.0333,16,50
5014,38.9009,-77.0293,2,38
5015,38.91,-77.0442,58,70
5016,38.9023,-77.0373,24,64
5017,38.9179,-77.0258,62,87
5018,38.9044,-77.0422,44,69
5019,38.9059,-77.0278,71,101
5020,38.9089,-77.0271,46,82
5021,38.9122,-77.0298,32,70
5022,38.9046,-77.0437,61,103
5023,38.918,-77.0428,20,51
5024,38.9109,-77.0421,12,53
5025,38.9056,-77.0354,3,18
5026,38.9171,-77.0295,7,36
5027,38.9197,-77.0403,70,100
5028,38.9084,-77.0318,93,139
5029,38.9123,-77.0368,27,41
5030,38.9112,-77.0316,94,129
5031,38.9169,-77.0267,59,81
5032,38.9167,-77.0416,4,49
5033,38.9111,-77.0416,14,56
5034,38.9101,-77.0404,36,79
5035,38.9136,-77.0275,33,56
5036,38.9014,-77.0436,87,121
5037,38.9059,-77.0371,72,111
5038,38.9056,-77.0392,65,81
5039,38.9158,-77.0296,58,77
5040,38.919,-77.0345,91,134
5041,38.9091,-77.045,14,38
5042,38.9196,-77.0309,97,146
5043,38.9018,-77.0427,45,65
5044,38.9185,-77.0323,15,63
5045,38.9163,-77.0273,20,34
5046,38.92,-77.0406,58,95
5047,38.916,-77.028,36,69
5048,38.9016,-77.0342,86,109
5049,38.9116,-77.0314,53,89
5050,38.9056,-77.0293,78,94
5051,38.9026,-77.033,25,35
5052,38.9098,-77.0325,51,94
5053,38.901,-77.0289,34,71
5054,38.9135,-77.0424,16,56
5055,38.9115,-77.0372,89,134
5056,38.9036,-77.0339,92,126
5057,38.913,-77.0281,29,74
5058,38.9115,-77.0296,28,65
5059,38.9104,-77.0284,46,83
5060,38.9097,-77.0403,68,114
5061,38.9118,-77.029,55,68
5062,38.9166,-77.0279,66,79
5063,38.919,-77.0334,38,48
5064,38.9159,-77.0403,69,92
5065,38.9032,-77.0277,21,58
5066,38.916,-77.0409,14,61
5067,38.9096,-77.0335,39,51
5068,38.9094,-77.0358,38,58
5069,38.9003,-77.0416,72,99
5070,38.9086,-77.0405,92,126
5071,38.9009,-77.0284,10,26
5072,38.9092,-77.0414,88,108
5073,38.9054,-77.0416,41,63
5074,38.9122,-77.0315,70,82
5075,38.9133,-77.0409,63,95
5076,38.9106,-77.0276,76,114
5077,38.9005,-77.0271,77,105
5078,38.9196,-77.0444,41,52
5079,38.911,-77.0253,9,32
5080,38.9055,-77.0361,77,122
5081,38.9133,-77.0434,24,37
5082,38.9016,-77.0357,83,106
5083,38.9103,-77.0354,84,127
5084,38.9061,-77.0317,17,53
5085,38.9066,-77.034,87,104
5086,38.904,-77.029,28,57
5087,38.9104,-77.034,91,113
5088,38.9036,-77.0419,100,140
5089,38.9134,-77.0351,79,126
5090,38.9033,-77.0282,33,80
5091,38.9071,-77.0267,8,37
5092,38.9024,-77.0348,7,20
5093,38.9011,-77.0292,93,103
5094,38.9101,-77.0321,31,77
5095,38.9125,-77.0316,90,129
5096,38.9054,-77.0413,43,87
5097,38.9064,-77.0399,77,102
5098,38.9031,-77.0289,71,81
5099,38.9149,-77.037,53,74
5100,38.9076,-77.037,84,131
5101,38.9,-77.0316,53,91
5102,38.9116,-77.0398,61,86
5103,38.9108,-77.0273,11,36
5104,38.9192,-77.0332,96,134
5105,38.9134,-77.0441,89,134
5106,38.9101,-77.0365,34,77
5107,38.9036,-77.0412,61,108
5108,38.9179,-77.0408,97,117
5109,38.9101,-77.0397,3,51
5110,38.9033,-77.0369,86,125
5111,38.9053,-77.0366,6,35
5112,38.9037,-77.0434,16,54
5113,38.9122,-77.0409,95,116
5114,38.9163,-77.0315,62,92
5115,38.9155,-77.0447,84,99
5116,38.905,-77.0416,83,126
5117,38.9035,-77.0324,77,99
5118,38.9052,-77.0372,0,17
5119,38.908,-77.0313,57,106
5120,38.912,-77.0447,58,79
5121,38.9138,-77.0384,44,82
5122,38.9047,-77.0328,52,64
5123,38.92,-77.0295,66,113
5124,38.9171,-77.0307,71,103
5125,38.9136,-77.036,36,55
5126,38.9068,-77.0366,8,54
5127,38.9077,-77.0371,61,96
5128,38.914,-77.0264,84,94
5129,38.9195,-77.0358,3,41
5130,38.9176,-77.0327,16,52
5131,38.9156,-77.0349,71,112
5132,38.9197,-77.0295,6,16
5133,38.9077,-77.0316,24,34
5134,38.9017,-77.0308,12,55
5135,38.9041,-77.028,8,53
5136,38.9199,-77.0346,10,44
5137,38.9071,-77.0371,99,145
5138,38.9178,-77.0296,81,112
5139,38.9066,-77.0404,4,36
5140,38.9034,-77.0424,17,65
5141,38.9176,-77.0272,84,109
5142,38.9069,-77.0326,33,65
5143,38.9069,-77.04,0,30
5144,38.9064,-77.0304,95,108
5145,38.9111,-77.0424,45,66
5146,38.9189,-77.0374,97,117
5147,38.919,-77.0348,51,62
5148,38.9036,-77.0264,33,45
5149,38.9045,-77.0411,18,52
5150,38.9166,-77.0306,64,85
5151,38.9042,-77.0376,92,104
5152,38.9102,-77.04,10,44
5153,38.9073,-77.0367,77,100
5154,38.9014,-77.0417,14,44
5155,38.9172,-77.027,11,23
5156,38.9096,-77.0309,62,72
5157,38.9045,-77.0377,52,94
5158,38.9014,-77.0363,4,33
5159,38.9086,-77.0392,44,67
5160,38.9143,-77.0449,24,43
5161,38.9023,-77.031,35,78
5162,38.91,-77.0438,36,72
5163,38.9147,-77.0413,19,64
5164,38.9151,-77.0421,70,93
5165,38.9027,-77.0253,29,43
5166,38.9034,-77.0378,52,84
5167,38.9004,-77.0322,45,80
5168,38.9043,-77.0414,11,44
5169,38.9191,-77.0318,74,85
5170,38.9067,-77.0283,51,92
5171,38.907,-77.0428,83,104
5172,38.9076,-77.0337,72,96
5173,38.9039,-77.0306,83,105
5174,38.9079,-77.033,30,71
5175,38.9086,-77.0323,72,85
5176,38.9137,-77.0421,93,118
5177,38.9052,-77.0266,71,116
5178,38.9172,-77.0282,98,110
5179,38.9051,-77.0293,88,131
5180,38.9021,-77.0339,20,55
5181,38.9081,-77.0251,89,118
5182,38.9052,-77.0422,64,113
5183,38.9127,-77.0434,42,88
5184,38.9099,-77.0316,73,90
5185,38.9116,-77.038,65,108
5186,38.9132,-77.0379,55,71
5187,38.9061,-77.0404,7,27
5188,38.9146,-77.0342,6,38
5189,38.9135,-77.0444,50,83
5190,38.9133,-77.0352,68,108
5191,38.9131,-77.0382,18,28
5192,38.9194,-77.0406,89,106
5193,38.911,-77.0439,61,80
5194,38.9033,-77.0255,31,42
5195,38.901,-77.0254,11,52
5196,38.9018,-77.0331,28,65
5197,38.9028,-77.0251,32,58
5198,38.9117,-77.0403,45,89
5199,38.9076,-77.0383,13,23
5200,38.9126,-77.0354,66,107
5201,38.9066,-77.0286,20,59
5202,38.9164,-77.0257,77,117
5203,38.9199,-77.034,83,99
5204,38.9061,-77.0377,91,130
5205,38.9139,-77.0288,88,101
5206,38.9124,-77.0276,73,110
5207,38.9196,-77.039,73,108
5208,38.9065,-77.0368,92,128
5209,38.9024,-77.0348,29,77
5210,38.9017,-77.0349,9,57
5211,38.9139,-77.0388,31,62
5212,38.9126,-77.041,33,58
5213,38.9063,-77.0336,3,27
5214,38.9078,-77.0341,58,89
5215,38.9186,-77.03,39,81
5216,38.9164,-77.0276,84,128
5217,38.9196,-77.0298,6,30
5218,38.9014,-77.0286,6,46
5219,38.9126,-77.0421,93,107
5220,38.9005,-77.0273,10,25
5221,38.9029,-77.0326,94,126
5222,38.9037,-77.0411,61,77
5223,38.9043,-77.0319,24,57
5224,38.9136,-77.0301,62,79
5225,38.9006,-77.0314,44,92
5226,38.9174,-77.0272,78,105
5227,38.9041,-77.0415,49,83
5228,38.918,-77.0314,78,92
5229,38.909,-77.0349,47,70
5230,38.9167,-77.0309,80,101
5231,38.9139,-77.0334,60,103
5232,38.9113,-77.0421,18,29
5233,38.9166,-77.0264,59,77
5234,38.9165,-77.0444,60,109
5235,38.9084,-77.0321,65,96
5236,38.9193,-77.0408,93,135
5237,38.9193,-77.0299,70,96
5238,38.9013,-77.0306,90,139
5239,38.9038,-77.0282,41,83
5240,38.9053,-77.033,84,134
5241,38.9085,-77.0264,0,29
5242,38.9057,-77.0304,7,51
5243,38.9155,-77.0378,65,93
5244,38.9028,-77.036,64,100
5245,38.9196,-77.0394,5,50
5246,38.9175,-77.0368,32,51
5247,38.9,-77.0396,46,91
5248,38.9193,-77.0294,69,83
5249,38.9124,-77.0315,55,91
5250,38.9176,-77.0391,81,111
5251,38.9184,-77.0426,11,32
5252,38.9113,-77.0323,79,124
5253,38.9112,-77.0282,56,94
5254,38.9198,-77.0364,85,119
5255,38.9043,-77.029,45,93
5256,38.9135,-77.0429,77,111
5257,38.9035,-77.0436,63,105
5258,38.9041,-77.0373,9,58
5259,38.9148,-77.0317,71,107
5260,38.9169,-77.0439,79,128
5261,38.906,-77.0313,76,101
5262,38.9104,-77.0361,88,111
5263,38.9027,-77.0298,14,63
5264,38.9158,-77.0272,56,78
5265,38.9046,-77.0296,51,66
5266,38.9115,-77.0262,32,63
5267,38.9161,-77.028,86,103
5268,38.901,-77.0303,80,101
5269,38.9173,-77.0429,70,118
5270,38.9088,-77.0409,27,45
5271,38.9177,-77.0398,80,129
5272,38.9126,-77.0256,90,140
5273,38.9086,-77.0299,76,107
5274,38.9035,-77.0334,92,138
5275,38.9116,-77.0343,34,50
5276,38.9138,-77.0385,24,70
5277,38.9169,-77.0319,61,75
5278,38.9052,-77.0353,5,31
5279,38.9087,-77.0364,33,67
5280,38.9169,-77.0354,46,60
5281,38.9057,-77.0267,0,47
5282,38.9009,-77.0269,76,114
5283,38.9177,-77.0374,27,62
5284,38.9171,-77.0406,88,137
5285,38.9052,-77.0403,72,107
5286,38.9096,-77.036,25,63
5287,38.9153,-77.0257,64,103
5288,38.9154,-77.0289,58,105
5289,38.9112,-77.0397,92,102
5290,38.906,-77.0259,31,70
5291,38.9026,-77.0272,94,114
5292,38.9107,-77.0284,70,106
5293,38.9123,-77.0293,45,91
5294,38.9016,-77.0295,21,38
5295,38.9153,-77.0394,83,100
5296,38.9014,-77.0427,13,49
5297,38.9145,-77.0444,18,54
5298,38.9155,-77.0354,58,108
5299,38.9178,-77.0272,54,85
5300,38.918,-77.0253,74,93
5301,38.9137,-77.0313,91,123
5302,38.9086,-77.0429,41,74
5303,38.9074,-77.0322,84,124
5304,38.9124,-77.0267,93,139
5305,38.914,-77.0268,38,75
5306,38.9116,-77.0284,92,118
5307,38.912,-77.0309,39,73
5308,38.9127,-77.0446,27,61
5309,38.9019,-77.0365,55,102
5310,38.9054,-77.0389,44,62
5311,38.9134,-77.0311,36,70
5312,38.909,-77.0393,83,120
5313,38.9119,-77.0294,100,149
5314,38.9038,-77.0383,53,100
5315,38.9051,-77.0273,9,36
5316,38.9086,-77.0378,11,23
5317,38.9134,-77.0341,21,70
5318,38.9115,-77.0257,14,42
5319,38.9166,-77.0446,7,44
5320,38.903,-77.0373,82,117
5321,38.9083,-77.0296,97,128
5322,38.9144,-77.0396,62,74
5323,38.9126,-77.0281,37,65
5324,38.9153,-77.0427,56,81
5325,38.9057,-77.0279,70,86
5326,38.9189,-77.0345,74,110
5327,38.9187,-77.0404,25,72
5328,38.9034,-77.0412,63,90
5329,38.9036,-77.0303,95,115
5330,38.9038,-77.0315,46,68
5331,38.9156,-77.0375,85,102
5332,38.9194,-77.0309,94,114
5333,38.9087,-77.0386,27,38
5334,38.9048,-77.0335,92,110
5335,38.9185,-77.0366,17,58
5336,38.9129,-77.0377,94,133
5337,38.9184,-77.0391,53,72
5338,38.915,-77.0251,19,64
5339,38.9087,-77.0375,63,75
5340,38.9032,-77.0279,51,96
5341,38.9108,-77.0417,24,69
5342,38.9012,-77.0317,79,112
5343,38.9081,-77.0262,78,106
5344,38.908,-77.0287,9,45
5345,38.9189,-77.0396,73,102
5346,38.9155,-77.0431,59,99
5347,38.9032,-77.043,68,113
5348,38.9154,-77.0408,29,72
5349,38.908,-77.0335,41,62
5350,38.905,-77.0419,96,126
5351,38.9155,-77.0287,33,55
5352,38.9155,-77.0282,40,50
5353,38.9045,-77.0441,27,42
5354,38.9115,-77.0291,70,101
5355,38.9115,-77.0363,2,48
5356,38.9038,-77.0439,30,57
5357,38.9121,-77.0312,58,76
5358,38.9188,-77.0425,83,107
5359,38.9077,-77.0331,73,86
5360,38.9129,-77.0266,27,50
5361,38.9105,-77.0331,70,84
5362,38.9102,-77.0445,45,62
5363,38.9187,-77.0342,86,107
5364,38.9014,-77.0315,13,50
5365,38.9154,-77.0315,47,89
5366,38.9116,-77.0365,5,20
5367,38.9082,-77.0392,42,61
5368,38.9117,-77.0375,41,52
5369,38.9189,-77.0447,9,27
5370,38.9146,-77.0446,99,126
5371,38.9111,-77.0405,98,114
5372,38.9097,-77.0353,20,32
5373,38.9018,-77.0405,79,117
5374,38.9114,-77.0409,35,71
5375,38.9157,-77.0374,32,51
5376,38.9198,-77.0438,86,136
5377,38.9045,-77.0415,25,59
5378,38.9178,-77.027,61,93
5379,38.9039,-77.0395,6,16
5380,38.9184,-77.0342,73,108
5381,38.9165,-77.0322,6,46
5382,38.9041,-77.0294,89,116
5383,38.9022,-77.0346,54,77
5384,38.9142,-77.0372,89,137
5385,38.9093,-77.0431,57,69
5386,38.9159,-77.0321,11,56
5387,38.9047,-77.0275,77,119
5388,38.9072,-77.0449,35,68
5389,38.9121,-77.0294,22,68
5390,38.9051,-77.0352,82,127
5391,38.9068,-77.044,27,51
5392,38.9078,-77.0363,42,60
5393,38.909,-77.037,33,57
5394,38.9186,-77.0423,81,98
5395,38.9147,-77.0307,97,125
5396,38.9142,-77.0359,17,54
5397,38.9123,-77.0258,84,106
5398,38.9182,-77.0389,8,18
5399,38.9024,-77.0424,35,61
5400,38.9141,-77.0324,23,67
5401,38.9096,-77.0404,29,51
5402,38.9082,-77.036,39,88
5403,38.904,-77.0288,49,64
5404,38.9022,-77.0382,44,81
5405,38.9027,-77.0258,82,99
5406,38.9072,-77.0395,10,55
5407,38.9001,-77.0368,67,101
5408,38.9154,-77.0421,92,110
5409,38.9177,-77.0396,72,112
5410,38.9044,-77.0315,87,117
5411,38.9047,-77.0375,22,61
5412,38.9057,-77.0379,5,45
5413,38.9087,-77.0309,73,95
5414,38.915,-77.0386,15,51
5415,38.9172,-77.0318,20,50
5416,38.9076,-77.0289,45,78
5417,38.916,-77.0305,85,108
5418,38.9048,-77.031,18,66
5419,38.912,-77.0397,20,50
5420,38.9159,-77.0305,71,94
5421,38.9025,-77.0252,11,45
5422,38.9015,-77.0343,68,116
5423,38.9193,-77.0343,34,84
5424,38.9089,-77.0402,79,115
5425,38.9115,-77.0296,99,109
5426,38.9087,-77.0357,78,96
5427,38.916,-77.0317,1,16
5428,38.9176,-77.0336,31,81
5429,38.9188,-77.0395,42,85
5430,38.9151,-77.0417,32,60
5431,38.9055,-77.043,16,55
5432,38.9108,-77.0395,92,122
5433,38.9197,-77.0269,33,62
5434,38.9024,-77.042,60,80
5435,38.9156,-77.0276,58,105
5436,38.9035,-77.0273,92,116
5437,38.9191,-77.031,82,112
5438,38.9032,-77.038,42,81
5439,38.909,-77.0289,79,105
5440,38.9008,-77.0265,48,72
5441,38.9116,-77.0409,13,28
5442,38.9025,-77.0438,12,41
5443,38.9113,-77.0373,62,95
5444,38.9018,-77.0396,17,67
5445,38.9013,-77.0336,85,122
5446,38.9068,-77.0358,23,73
5447,38.906,-77.0394,32,79
5448,38.9026,-77.0449,97,141
5449,38.9114,-77.0387,57,77
5450,38.9031,-77.0412,70,110
5451,38.9044,-77.037,50,60
5452,38.9182,-77.0423,36,59
5453,38.9185,-77.0339,21,45
5454,38.9198,-77.0295,57,99
5455,38.9194,-77.0324,39,70
5456,38.9117,-77.0277,43,54
5457,38.9127,-77.0253,50,90
5458,38.9095,-77.0341,75,109
5459,38.9096,-77.0322,72,92
5460,38.9172,-77.035,38,67
5461,38.9056,-77.0439,68,96
5462,38.9113,-77.0341,65,114
5463,38.9068,-77.039,91,108
5464,38.9059,-77.0264,90,126
5465,38.9133,-77.0372,5,51
5466,38.9034,-77.0401,72,121
5467,38.9152,-77.0277,67,94
5468,38.906,-77.027,29,73
