id,lat,lon,earliest,latest
831,38.9124,-77.0402,87,121
832,38.915,-77.0333,70,96
833,38.9039,-77.0322,23,56
834,38.9144,-77.0363,44,93
835,38.9081,-77.0326,47,83
836,38.9198,-77.0329,6,39
837,38.909,-77.0274,85,127
838,38.909,-77.029,86,126
839,38.9096,-77.0411,0,25
840,38.9041,-77.0257,17,33
841,38.9091,-77.0263,68,116
842,38.9049,-77.0348,13,52
843,38.9122,-77.0386,38,69
844,38.9188,-77.0307,90,107
845,38.9123,-77.0314,85,97
846,38.9039,-77.029,38,81
847,38.916,-77.0366,82,119
848,38.9005,-77.0367,15,52
849,38.918,-77.037,59,78
850,38.9038,-77.0395,50,68
851,38.9141,-77.0418,85,123
852,38.9093,-77.0294,45,82
853,38.9124,-77.0435,81,113
854,38.9152,-77.0294,62,77
855,38.9059,-77.044,7,42
856,38.9165,-77.0263,20,56
857,38.9079,-77.0252,53,72
858,38.91,-77.0279,0,39
859,38.9165,-77.0342,30,75
860,38.9127,-77.039,49,93
861,38.901,-77.034,92,112
862,38.9145,-77.0258,12,55
863,38.9096,-77.0331,32,75
864,38.9027,-77.0264,39,85
865,38.9126,-77.0436,79,95
866,38.9042,-77.028,78,116
867,38.9088,-77.0414,12,27
868,38.903,-77.0359,60,80
869,38.9018,-77.0333,12,51
870,38.9153,-77.0333,14,32
871,38.9028,-77.0347,17,66
872,38.9073,-77.0284,36,86
873,38.9066,-77.0399,78,121
874,38.9087,-77.031,19,33
875,38.9147,-77.0368,6,34
876,38.9138,-77.0329,90,126
877,38.9043,-77.0302,52,74
878,38.9138,-77.0371,25,52
879,38.9037,-77.0359,81,126
880,38.9147,-77.0297,55,83
881,38.9045,-77.0398,79,91
882,38.9187,-77.0334,54,95
883,38.9147,-77.0256,8,35
884,38.9087,-77.0405,61,71
885,38.918,-77.0442,36,75
886,38.9144,-77.0384,54,80
887,38.9029,-77.0321,19,42
888,38.9194,-77.0447,24,74
889,38.9155,-77.0254,12,43
890,38.9083,-77.029,36,79
891,38.912,-77.034,26,59
892,38.9178,-77.0431,62,95
893,38.9113,-77.0352,4,54
894,38.913,-77.0373,4,35
895,38.9162,-77.0342,77,103
896,38.9041,-77.0406,3,18
897,38.9155,-77.0448,54,87
898,38.9151,-77.0441,7,24
899,38.9107,-77.0416,97,129
900,38.9059,-77.0253,21,53
901,38.9079,-77.0333,43,68
902,38.9048,-77.0288,67,90
903,38.9006,-77.0417,15,37
904,38.9152,-77.0266,44,67
905,38.9109,-77.0405,45,69
906,38.9037,-77.0284,70,85
907,38.911,-77.0267,87,133
908,38.9151,-77.0325,5,30
909,38.9099,-77.0287,26,52
910,38.9142,-77.0404,62,94
911,38.9076,-77.0417,52,70
912,38.9043,-77.0352,43,65
913,38.904,-77.0431,43,70
914,38.9075,-77.0435,12,25
915,38.9029,-77.0392,38,84
916,38.901,-77.0343,98,128
917,38.9082,-77.0358,47,61
918,38.9009,-77.0265,33,76
919,38.9086,-77.043,33,69
920,38.913,-77.0434,6,40
921,38.9102,-77.0364,37,77
922,38.9167,-77.0298,85,107
923,38.909,-77.0292,100,133
924,38.9094,-77.0257,64,84
925,38.9194,-77.0379,43,60
926,38.9145,-77.0361,40,71
927,38.9137,-77.0275,16,30
928,38.9005,-77.0316,28,59
929,38.9091,-77.0261,32,68
930,38.9011,-77.043,16,61
931,38.9056,-77.0264,91,108
932,38.9161,-77.0256,12,49
933,38.9194,-77.029,72,84
934,38.9052,-77.0414,64,113
935,38.9185,-77.0315,85,126
936,38.909,-77.0417,74,85
937,38.9143,-77.0445,62,78
938,38.9098,-77.041,48,89
939,38.9188,-77.029,2,28
940,38.9027,-77.0336,47,82
941,38.914,-77.0373,64,111
942,38.9119,-77.0313,1,47
943,38.9094,-77.035,65,110
944,38.9044,-77.0289,34,51
945,38.9005,-77.0368,43,65
946,38.9025,-77.0366,68,88
947,38.9008,-77.0273,74,122
948,38.913,-77.0304,68,104
949,38.9036,-77.0327,46,72
950,38.9193,-77.0412,8,34
951,38.9106,-77.0422,60,76
952,38.9157,-77.0445,30,63
953,38.9084,-77.0306,5,40
954,38.9122,-77.042,90,131
955,38.9061,-77.0382,89,113
956,38.9027,-77.0331,30,40
957,38.903,-77.0272,59,102
958,38.9118,-77.0357,55,74
959,38.9196,-77.0421,94,134
960,38.9066,-77.0407,3,47
961,38.9094,-77.0291,26,60
962,38.9179,-77.0341,95,142
963,38.9191,-77.0323,55,77
964,38.9077,-77.0443,45,94
965,38.9038,-77.0289,56,97
966,38.9193,-77.0284,31,41
967,38.9077,-77.0371,92,132
968,38.9142,-77.0334,77,105
969,38.9108,-77.0338,24,34
970,38.9182,-77.0436,16,52
971,38.9118,-77.0367,31,64
972,38.9074,-77.0277,71,116
973,38.9129,-77.0304,63,81
974,38.9177,-77.027,4,42
975,38.911,-77.0282,13,41
976,38.909,-77.0253,96,114
977,38.916,-77.0412,63,97
978,38.902,-77.0321,3,36
979,38.9148,-77.0285,24,43
980,38.9125,-77.0433,41,55
981,38.9185,-77.0333,22,55
982,38.9049,-77.0432,31,79
983,38.9032,-77.0268,90,136
984,38.9007,-77.0368,50,71
985,38.9119,-77.0302,35,49
986,38.902,-77.0314,45,87
987,38.9004,-77.0312,4,35
988,38.9137,-77.0379,1,22
989,38.9187,-77.0364,1,46
990,38.9149,-77.0427,42,58
991,38.9128,-77.0378,28,39
992,38.903,-77.0317,54,77
993,38.9096,-77.0437,66,105
994,38.9145,-77.0391,39,89
995,38.9195,-77.0331,20,66
996,38.9038,-77.0286,50,96
997,38.92,-77.0424,8,47
998,38.9198,-77.0424,86,123
999,38.9016,-77.0449,25,39
1000,38.9048,-77.0268,37,55
1001,38.9095,-77.0267,35,80
1002,38.9026,-77.0373,46,86
1003,38.9062,-77.0412,63,79
1004,38.9177,-77.0284,16,33
1005,38.909,-77.0322,34,71
1006,38.906,-77.0266,62,86
1007,38.9018,-77.0407,37,66
1008,38.918,-77.0403,6,43
1009,38.9173,-77.0402,55,80
1010,38.9138,-77.0303,42,53
1011,38.9096,-77.0261,47,96
1012,38.9,-77.0333,64,89
1013,38.9127,-77.036,35,74
1014,38.9166,-77.0431,51,70
1015,38.9069,-77.0287,43,58
1016,38.905,-77.0321,55,76
1017,38.9136,-77.0269,3,47
1018,38.9037,-77.0358,40,74
1019,38.9187,-77.029,29,59
1020,38.905,-77.0358,72,92
1021,38.9052,-77.0275,33,59
1022,38.9125,-77.0278,17,59
1023,38.9063,-77.0423,56,70
1024,38.9063,-77.0353,33,70
1025,38.9036,-77.027,31,51
1026,38.9051,-77.0274,59,107
1027,38.9058,-77.0349,20,70
1028,38.904,-77.0254,59,87
1029,38.916,-77.0444,39,81
1030,38.9154,-77.0283,93,114
1031,38.9124,-77.0374,3,20
1032,38.9196,-77.0304,21,65
1033,38.9106,-77.0429,98,126
1034,38.9025,-77.0375,83,98
1035,38.9073,-77.0286,50,89
1036,38.9131,-77.0415,93,109
1037,38.9079,-77.0336,2,28
1038,38.9051,-77.036,30,58
1039,38.9085,-77.0447,99,123
1040,38.9107,-77.0285,8,43
1041,38.9021,-77.0281,13,43
1042,38.9137,-77.0311,78,118
1043,38.9023,-77.0433,57,75
1044,38.9099,-77.0423,57,71
1045,38.9062,-77.0352,91,128
1046,38.9082,-77.028,38,78
1047,38.9083,-77.0312,50,64
1048,38.9082,-77.0301,36,71
1049,38.9038,-77.036,26,62
1050,38.9099,-77.042,50,76
1051,38.9104,-77.0347,76,101
1052,38.9103,-77.0266,51,90
1053,38.9025,-77.0395,61,92
1054,38.9004,-77.0376,48,75
1055,38.9061,-77.036,55,105
1056,38.9095,-77.0278,23,67
1057,38.9173,-77.0337,66,102
1058,38.9102,-77.0312,100,124
1059,38.9033,-77.041,2,15
1060,38.9154,-77.0272,77,99
1061,38.9166,-77.0444,57,97
1062,38.9032,-77.0364,84,133
1063,38.9141,-77.0428,41,67
1064,38.9123,-77.0292,5,17
1065,38.9104,-77.0419,19,29
1066,38.9027,-77.0278,69,81
1067,38.9069,-77.0365,0,46
1068,38.9041,-77.0396,2,19
1069,38.9119,-77.0381,32,67
1070,38.9017,-77.0341,17,34
1071,38.92,-77.0284,26,61
1072,38.9133,-77.0296,86,96
1073,38.9001,-77.0405,40,84
1074,38.9024,-77.0417,62,109
1075,38.9113,-77.0417,37,50
1076,38.9104,-77.0405,17,46
1077,38.9099,-77.0286,13,44
1078,38.9133,-77.0421,83,110
1079,38.9048,-77.033,73,116
1080,38.9186,-77.0384,6,44
1081,38.9139,-77.0355,80,90
1082,38.9037,-77.0436,82,100
1083,38.9102,-77.0373,49,83
1084,38.9196,-77.0381,35,65
1085,38.9015,-77.0295,90,130
1086,38.9179,-77.0305,97,138
1087,38.9181,-77.0406,57,100
1088,38.9011,-77.027,50,73
1089,38.9061,-77.029,76,108
1090,38.9012,-77.0363,24,66
1091,38.9121,-77.0347,95,144
1092,38.9199,-77.0406,96,109
1093,38.9115,-77.0324,50,80
1094,38.9056,-77.0426,7,31
1095,38.9181,-77.0375,55,82
1096,38.9012,-77.0399,20,45
1097,38.9014,-77.0318,67,115
1098,38.9055,-77.0295,37,54
1099,38.9005,-77.043,59,76
1100,38.9054,-77.0305,30,73
1101,38.9106,-77.0336,2,51
1102,38.914,-77.0437,78,122
1103,38.9035,-77.0262,52,88
1104,38.9128,-77.0446,4,40
1105,38.9067,-77.0315,13,49
1106,38.9027,-77.0392,80,101
1107,38.918,-77.03,17,28
1108,38.9128,-77.044,99,144
1109,38.9097,-77.0441,22,40
1110,38.9109,-77.028,27,60
1111,38.9148,-77.0384,6,19
1112,38.9076,-77.0257,97,144
1113,38.9047,-77.038,63,87
1114,38.9177,-77.0339,12,29
1115,38.9076,-77.0338,30,41
1116,38.9096,-77.0379,26,61
1117,38.9021,-77.0366,41,71
1118,38.9133,-77.0278,52,94
1119,38.9101,-77.0373,20,43
1120,38.9166,-77.0427,12,50
1121,38.9053,-77.0324,33,68
1122,38.9035,-77.0298,53,100
1123,38.9059,-77.0303,56,103
1124,38.9043,-77.0434,48,89
1125,38.9034,-77.0261,68,102
1126,38.9166,-77.038,18,29
1127,38.9008,-77.0323,40,65
1128,38.9179,-77.0387,21,50
1129,38.9032,-77.0442,73,94
1130,38.9153,-77.0309,34,78
1131,38.9072,-77.0376,20,55
1132,38.911,-77.0349,96,108
1133,38.9048,-77.0271,43,58
1134,38.9087,-77.0431,3,46
1135,38.9128,-77.0438,82,118
1136,38.9169,-77.0383,67,84
1137,38.9089,-77.034,10,36
1138,38.9121,-77.0373,49,87
1139,38.9034,-77.0326,37,75
1140,38.9039,-77.0349,95,121
1141,38.9172,-77.0333,2,12
1142,38.9152,-77.0337,80,122
1143,38.9079,-77.025,32,61
1144,38.9082,-77.0373,67,91
1145,38.9044,-77.0292,66,90
1146,38.9047,-77.0341,33,46
1147,38.9072,-77.0322,93,118
1148,38.9136,-77.0267,60,89
1149,38.9109,-77.0303,12,51
1150,38.913,-77.0345,70,117
1151,38.9021,-77.0285,37,61
1152,38.9023,-77.0362,3,20
1153,38.9172,-77.034,37,71
1154,38.9135,-77.0317,46,85
1155,38.9058,-77.0399,49,60
1156,38.9092,-77.0276,71,84
1157,38.9122,-77.0416,22,41
1158,38.9132,-77.0413,92,137
1159,38.9039,-77.0445,37,76
1160,38.9142,-77.0399,46,81
1161,38.9154,-77.0386,41,64
1162,38.9106,-77.0377,19,53
1163,38.9124,-77.0275,77,94
1164,38.9192,-77.0341,21,65
1165,38.9084,-77.0392,40,70
1166,38.9123,-77.0337,53,83
1167,38.9171,-77.0346,13,39
1168,38.9045,-77.0257,55,100
1169,38.9033,-77.0433,93,127
1170,38.9093,-77.0428,85,119
1171,38.9129,-77.0259,76,115
1172,38.9012,-77.0291,39,66
1173,38.9114,-77.0315,15,45
1174,38.9176,-77.0293,36,64
1175,38.9195,-77.0356,47,61
1176,38.9024,-77.033,72,97
1177,38.9013,-77.0331,96,115
1178,38.9156,-77.0307,27,46
1179,38.9014,-77.0303,3,43
1180,38.9028,-77.0309,11,24
1181,38.9036,-77.0335,1,14
1182,38.9119,-77.0254,31,79
1183,38.9038,-77.0441,10,43
1184,38.9058,-77.0382,59,72
1185,38.9165,-77.0428,4,30
1186,38.9053,-77.0338,69,82
1187,38.9072,-77.0256,18,33
1188,38.9198,-77.0441,64,102
1189,38.9084,-77.0316,69,101
1190,38.9025,-77.033,58,98
1191,38.9149,-77.028,54,65
1192,38.9108,-77.0387,99,116
1193,38.917,-77.0395,6,42
1194,38.9191,-77.0403,0,44
1195,38.904,-77.0328,80,118
1196,38.9057,-77.0373,32,60
1197,38.904,-77.0342,29,70
1198,38.9054,-77.0413,49,71
1199,38.9198,-77.0426,80,107
1200,38.9144,-77.0353,59,107
1201,38.9042,-77.0353,75,101
1202,38.908,-77.0357,25,40
1203,38.9023,-77.0264,83,102
1204,38.9189,-77.035,53,101
1205,38.9,-77.0396,17,42
1206,38.9106,-77.0357,7,26
1207,38.9059,-77.0332,57,78
1208,38.9137,-77.0341,94,124
1209,38.9194,-77.0432,2,23
1210,38.916,-77.0431,62,78
1211,38.902,-77.0437,34,55
1212,38.9184,-77.0362,45,62
1213,38.9051,-77.0326,58,85
1214,38.9134,-77.0366,74,115
1215,38.9191,-77.0386,44,82
1216,38.9094,-77.0377,37,66
1217,38.9008,-77.0424,29,68
1218,38.9131,-77.031,66,112
1219,38.9065,-77.0308,65,100
1220,38.9078,-77.0443,98,130
1221,38.9155,-77.041,75,103
1222,38.9182,-77.0352,62,91
1223,38.9016,-77.0386,19,34
1224,38.9012,-77.0366,60,86
1225,38.9024,-77.0333,25,57
1226,38.9076,-77.0425,29,77
1227,38.9057,-77.0423,32,43
1228,38.9007,-77.0315,16,42
1229,38.9091,-77.0341,22,46
1230,38.9135,-77.0351,11,43
1231,38.9121,-77.0328,17,29
1232,38.9012,-77.0408,60,92
1233,38.917,-77.0378,17,59
1234,38.9145,-77.0449,99,122
1235,38.9051,-77.0344,73,119
1236,38.9072,-77.0272,84,115
1237,38.9188,-77.0359,76,97
1238,38.901,-77.0297,83,94
1239,38.9061,-77.0309,72,105
1240,38.9179,-77.0311,51,81
1241,38.9164,-77.032,45,60
1242,38.9022,-77.0302,76,103
1243,38.91,-77.0391,86,111
1244,38.9066,-77.0319,91,109
1245,38.9192,-77.0254,96,132
1246,38.9073,-77.0289,86,99
1247,38.9198,-77.0308,17,38
1248,38.908,-77.0269,14,63
1249,38.9091,-77.0437,92,135
1250,38.9113,-77.0429,79,105
1251,38.9136,-77.0312,15,33
1252,38.9177,-77.0317,79,103
1253,38.9181,-77.0365,20,43
1254,38.9065,-77.0307,97,147
1255,38.9199,-77.0329,55,101
1256,38.9082,-77.0322,69,85
1257,38.9016,-77.0359,19,53
1258,38.9039,-77.0324,94,136
1259,38.9004,-77.0278,24,49
1260,38.9197,-77.0363,89,117
1261,38.9093,-77.0442,22,57
1262,38.9106,-77.0373,47,97
1263,38.9133,-77.0326,23,45
1264,38.9166,-77.0323,43,62
1265,38.9016,-77.0299,46,94
1266,38.9152,-77.0434,20,47
1267,38.9109,-77.0361,40,78
1268,38.9092,-77.03,41,78
1269,38.9078,-77.0293,26,66
1270,38.9009,-77.0391,99,133
1271,38.9067,-77.0287,51,71
1272,38.9175,-77.0277,5,22
1273,38.9089,-77.0362,31,55
1274,38.9043,-77.0297,8,57
1275,38.9192,-77.0363,5,41
1276,38.9037,-77.035,68,114
1277,38.9156,-77.0421,49,89
1278,38.9141,-77.037,41,54
1279,38.9069,-77.0371,34,62
1280,38.9167,-77.0259,45,83
1281,38.9072,-77.0305,28,57
1282,38.9067,-77.0298,84,124
1283,38.902,-77.038,13,43
1284,38.9134,-77.029,81,91
1285,38.9181,-77.0396,96,146
1286,38.9165,-77.0353,21,56
1287,38.9093,-77.0388,95,133
1288,38.9146,-77.0281,7,29
1289,38.9076,-77.0383,76,96
1290,38.9083,-77.039,51,69
1291,38.9057,-77.0288,96,119
1292,38.9016,-77.0298,37,71
1293,38.9036,-77.0435,8,38
1294,38.9102,-77.0275,35,47
1295,38.9099,-77.0417,62,94
1296,38.9026,-77.0386,34,71
1297,38.903,-77.0256,89,108
1298,38.9076,-77.0346,70,82
1299,38.9058,-77.0281,67,102
1300,38.9182,-77.04,79,106
1301,38.9058,-77.03,63,100
1302,38.9041,-77.0304,10,29
1303,38.9071,-77.0351,58,86
1304,38.9043,-77.0407,44,63
1305,38.9153,-77.0371,55,82
1306,38.9097,-77.0252,74,106
1307,38.9129,-77.0316,13,33
1308,38.9043,-77.043,46,56
1309,38.908,-77.0378,19,63
1310,38.9188,-77.0281,17,65
1311,38.9134,-77.0369,16,30
1312,38.9009,-77.0346,19,47
1313,38.904,-77.0314,65,104
1314,38.9048,-77.032,47,86
1315,38.9011,-77.0409,48,73
1316,38.9028,-77.0296,50,98
1317,38.9168,-77.0296,55,81
1318,38.9123,-77.0335,1,21
1319,38.9004,-77.0357,19,36
1320,38.9132,-77.0356,79,117
1321,38.9035,-77.0386,89,134
1322,38.9114,-77.0326,100,116
1323,38.901,-77.0375,4,20
1324,38.9158,-77.0433,20,61
1325,38.9061,-77.032,92,123
1326,38.9088,-77.0317,72,118
1327,38.92,-77.0401,7,48
1328,38.913,-77.0376,10,42
1329,38.918,-77.0266,96,126
1330,38.912,-77.0425,44,79
1331,38.9189,-77.0369,78,126
1332,38.9067,-77.0376,12,29
1333,38.9179,-77.0343,72,118
1334,38.9078,-77.0392,9,33
1335,38.9061,-77.0292,41,90
1336,38.9129,-77.0432,30,45
1337,38.901,-77.0301,25,70
1338,38.9016,-77.0362,20,36
1339,38.9126,-77.0283,2,23
1340,38.9027,-77.0354,4,26
1341,38.9088,-77.0279,93,107
1342,38.9071,-77.0414,86,122
1343,38.9111,-77.0426,62,91
1344,38.9042,-77.0275,17,44
1345,38.9147,-77.0272,75,102
1346,38.9079,-77.0395,44,76
1347,38.9084,-77.0381,1,19
1348,38.9191,-77.0384,6,50
1349,38.9005,-77.0375,7,30
1350,38.9083,-77.0312,85,127
1351,38.9003,-77.0411,7,23
1352,38.9058,-77.025,32,61
1353,38.9183,-77.0341,76,110
1354,38.9037,-77.0334,7,45
1355,38.9038,-77.0298,41,91
1356,38.9052,-77.0401,99,118
1357,38.9134,-77.0274,5,51
1358,38.9043,-77.0416,87,103
1359,38.9179,-77.0427,28,63
1360,38.9098,-77.0342,87,106
1361,38.9062,-77.0406,26,63
1362,38.9111,-77.0427,42,74
1363,38.918,-77.0265,52,92
1364,38.918,-77.0438,10,59
1365,38.9016,-77.0305,100,148
1366,38.9153,-77.0344,37,54
1367,38.9049,-77.0423,34,58
1368,38.9025,-77.0252,70,101
1369,38.9196,-77.0333,28,42
1370,38.9052,-77.0298,38,53
1371,38.9129,-77.0346,3,18
1372,38.917,-77.0366,30,61
1373,38.9017,-77.0396,30,73
1374,38.9116,-77.0379,99,124
1375,38.9065,-77.0395,100,147
1376,38.9172,-77.0334,17,43
1377,38.9197,-77.0298,41,84
1378,38.9118,-77.0281,98,113
1379,38.9164,-77.0403,33,45
1380,38.9113,-77.0274,48,76
1381,38.9007,-77.0323,61,102
1382,38.9172,-77.0388,12,33
1383,38.9065,-77.0443,18,41
1384,38.9172,-77.0268,51,99
1385,38.9022,-77.0337,55,67
1386,38.914,-77.035,84,115
1387,38.9055,-77.0446,18,65
1388,38.9016,-77.0295,27,59
1389,38.92,-77.0327,37,86
1390,38.9002,-77.0325,50,74
1391,38.9114,-77.0413,3,27
1392,38.9064,-77.0344,25,35
1393,38.9043,-77.0264,28,53
1394,38.9127,-77.0386,66,96
1395,38.9162,-77.04,37,66
1396,38.9065,-77.0259,29,39
1397,38.9097,-77.0298,6,18
1398,38.9169,-77.0325,52,63
1399,38.9172,-77.0308,80,128
1400,38.9039,-77.0316,71,86
1401,38.9038,-77.0393,74,87
1402,38.9198,-77.031,18,64
1403,38.903,-77.0298,69,85
1404,38.902,-77.0348,35,46
1405,38.9071,-77.0253,25,66
1406,38.9184,-77.0417,5,44
1407,38.9182,-77.0326,18,40
1408,38.916,-77.036,14,63
1409,38.909,-77.0265,36,67
1410,38.9158,-77.0358,63,101
1411,38.9173,-77.0257,73,88
1412,38.909,-77.0446,49,88
1413,38.9093,-77.031,49,83
1414,38.9095,-77.035,95,114
1415,38.9003,-77.0411,73,89
1416,38.9081,-77.0332,26,57
1417,38.9097,-77.0254,98,113
1418,38.9018,-77.0415,11,40
1419,38.9167,-77.0302,85,122
1420,38.9158,-77.0276,85,99
1421,38.9115,-77.029,76,100
1422,38.9045,-77.0388,100,113
1423,38.9151,-77.0434,10,45
1424,38.9034,-77.0367,55,67
1425,38.914,-77.0295,51,89
1426,38.913,-77.039,64,98
1427,38.9181,-77.0344,80,102
1428,38.919,-77.0399,67,92
1429,38.9134,-77.0371,2,25
1430,38.917,-77.0332,98,121
1431,38.9113,-77.035,95,118
1432,38.9047,-77.0309,1,27
1433,38.9142,-77.0347,84,122
1434,38.9042,-77.0252,4,22
1435,38.9045,-77.0293,19,52
1436,38.9115,-77.0336,59,91
1437,38.9127,-77.042,48,85
1438,38.9091,-77.0344,49,70
1439,38.914,-77.0417,64,76
1440,38.9008,-77.0312,33,81
1441,38.9123,-77.0353,12,45
1442,38.9066,-77.0391,65,96
1443,38.9159,-77.0305,8,35
1444,38.9025,-77.0388,3,14
1445,38.9068,-77.0349,14,26
1446,38.9173,-77.0414,92,111
1447,38.9029,-77.0384,57,90
1448,38.9127,-77.0438,84,122
1449,38.9052,-77.0388,37,57
1450,38.9155,-77.0312,16,64
1451,38.9164,-77.0325,26,71
1452,38.9008,-77.0372,29,76
1453,38.9173,-77.0379,65,86
1454,38.9026,-77.045,57,98
1455,38.9023,-77.0342,21,35
1456,38.9028,-77.0372,42,54
1457,38.9182,-77.0443,92,131
1458,38.9134,-77.0299,37,72
1459,38.9107,-77.0279,23,58
1460,38.9005,-77.0295,82,129
1461,38.9172,-77.0326,60,79
1462,38.9112,-77.0298,21,62
1463,38.9066,-77.0364,80,103
1464,38.9011,-77.0356,97,121
1465,38.9088,-77.0329,44,65
1466,38.9075,-77.0438,48,98
1467,38.901,-77.0269,64,98
1468,38.9185,-77.0256,65,94
1469,38.9101,-77.0257,100,145
1470,38.9039,-77.038,71,99
1471,38.9011,-77.0279,63,88
1472,38.9142,-77.0291,99,146
1473,38.9072,-77.0273,8,37
1474,38.9047,-77.0391,18,45
1475,38.9077,-77.035,99,114
1476,38.9022,-77.0278,3,35
1477,38.906,-77.0326,49,95
1478,38.9041,-77.0293,58,75
1479,38.9045,-77.0411,33,79
1480,38.9168,-77.0399,95,144
1481,38.9029,-77.0356,100,110
1482,38.9117,-77.0342,77,112
1483,38.9113,-77.0298,45,71
1484,38.9045,-77.0369,8,22
1485,38.9131,-77.0263,40,74
1486,38.9094,-77.0339,73,119
1487,38.9022,-77.0366,57,100
1488,38.9175,-77.0423,17,66
1489,38.915,-77.0278,32,43
1490,38.9189,-77.0318,82,127
1491,38.9116,-77.0319,100,119
1492,38.9044,-77.0427,62,105
1493,38.9082,-77.0328,62,74
1494,38.9091,-77.0391,87,137
1495,38.9197,-77.0314,26,70
1496,38.9103,-77.0371,33,65
1497,38.9103,-77.0367,0,30
1498,38.9156,-77.0351,81,98
1499,38.911,-77.0409,88,136
1500,38.914,-77.0265,26,44
1501,38.904,-77.0443,93,137
1502,38.9125,-77.0296,90,139
1503,38.9071,-77.0404,86,129
1504,38.9164,-77.0267,4,36
1505,38.9172,-77.0357,18,56
1506,38.9019,-77.0286,99,129
1507,38.9022,-77.0383,40,77
1508,38.9165,-77.027,36,61
1509,38.9016,-77.0341,18,57
1510,38.9168,-77.0287,53,90
1511,38.9141,-77.0386,13,48
1512,38.9046,-77.0429,82,123
1513,38.9177,-77.0351,62,103
1514,38.9177,-77.036,40,64
1515,38.9017,-77.0442,77,122
1516,38.9072,-77.0444,55,90
1517,38.9016,-77.025,42,77
1518,38.904,-77.0266,37,80
1519,38.9191,-77.0289,88,138
1520,38.9053,-77.0365,91,124
1521,38.9105,-77.0391,57,70
1522,38.9101,-77.033,7,27
1523,38.91,-77.0302,92,127
1524,38.9142,-77.042,91,109
1525,38.9035,-77.0437,18,32
1526,38.9036,-77.0401,59,102
1527,38.9002,-77.0364,0,31
1528,38.9112,-77.0409,9,57
1529,38.9058,-77.0369,29,70
1530,38.9093,-77.0437,98,128
1531,38.9192,-77.0424,80,120
1532,38.9111,-77.0403,0,46
1533,38.9057,-77.035,79,96
1534,38.903,-77.0435,30,57
1535,38.9015,-77.0278,25,69
1536,38.904,-77.0421,5,27
1537,38.9013,-77.0439,94,104
1538,38.9035,-77.025,87,105
1539,38.9103,-77.0365,53,88
1540,38.9041,-77.0314,8,35
1541,38.9198,-77.0412,97,110
1542,38.9115,-77.0447,51,88
1543,38.9129,-77.0284,33,72
1544,38.9152,-77.0257,94,142
1545,38.9146,-77.03,0,20
1546,38.9187,-77.0273,11,36
1547,38.9053,-77.0447,68,104
1548,38.9087,-77.0298,41,91
1549,38.9026,-77.0411,41,83
1550,38.909,-77.0269,47,61
1551,38.9082,-77.0308,37,55
1552,38.9049,-77.0446,94,134
1553,38.9179,-77.0415,100,130
1554,38.9145,-77.0342,25,50
1555,38.911,-77.0415,59,87
1556,38.9163,-77.0423,13,43
1557,38.9025,-77.0384,31,43
1558,38.9193,-77.0293,73,90
1559,38.9003,-77.0288,52,78
1560,38.9161,-77.0442,12,34
1561,38.9029,-77.0285,38,68
1562,38.9187,-77.0295,39,59
1563,38.9119,-77.0417,54,101
1564,38.9084,-77.0392,21,63
1565,38.9133,-77.036,71,99
1566,38.9048,-77.0413,15,33
1567,38.9161,-77.0364,29,51
1568,38.9107,-77.0285,17,29
1569,38.9067,-77.0436,11,44
1570,38.9088,-77.0364,40,84
1571,38.9064,-77.0423,51,76
1572,38.9058,-77.0395,47,77
1573,38.9183,-77.0359,53,66
1574,38.9139,-77.0418,66,111
1575,38.9032,-77.0449,67,78
1576,38.9099,-77.0389,46,80
1577,38.9072,-77.0287,18,31
1578,38.917,-77.0315,83,103
1579,38.9192,-77.0328,26,75
1580,38.914,-77.0282,34,77
1581,38.9065,-77.0417,93,106
1582,38.9166,-77.0386,5,22
1583,38.912,-77.0259,32,68
1584,38.9199,-77.026,35,54
1585,38.9112,-77.0298,41,63
1586,38.9185,-77.03,94,140
1587,38.9116,-77.0284,18,32
1588,38.916,-77.0416,55,75
1589,38.9057,-77.03,72,109
1590,38.9179,-77.0339,65,84
1591,38.9003,-77.0429,18,47
1592,38.9017,-77.0361,34,47
1593,38.9163,-77.0414,80,103
1594,38.9017,-77.0267,82,109
1595,38.9158,-77.0264,9,47
1596,38.9115,-77.0441,19,38
1597,38.9016,-77.0356,27,42
1598,38.9164,-77.035,59,83
1599,38.9059,-77.029,28,46
1600,38.9108,-77.0285,18,60
1601,38.9051,-77.0394,9,47
1602,38.9119,-77.03,47,86
1603,38.9084,-77.0413,34,74
1604,38.9197,-77.0252,68,110
1605,38.905,-77.0271,43,92
1606,38.9174,-77.0337,9,45
1607,38.9052,-77.0365,61,98
1608,38.9093,-77.0336,60,94
1609,38.904,-77.0383,55,99
1610,38.9189,-77.0311,83,112
1611,38.9101,-77.0328,84,126
1612,38.9117,-77.029,76,105
1613,38.9178,-77.0253,58,97
1614,38.9015,-77.0322,37,76
1615,38.9128,-77.0387,64,101
1616,38.9036,-77.0403,57,95
1617,38.9081,-77.0409,23,52
1618,38.9083,-77.0292,81,93
1619,38.9182,-77.026,29,54
1620,38.9008,-77.0309,68,99
1621,38.9183,-77.0371,58,82
1622,38.9172,-77.0372,80,103
1623,38.9009,-77.0424,72,110
1624,38.9048,-77.0263,28,52
1625,38.9085,-77.0422,48,81
1626,38.9058,-77.0331,42,59
